country,t_from_birth_to_interview,t_6m_before_interv,physical_punishment,severe_physical,psychological_aggression,nonviolent_discipline,agech,sexch,windex5,urban,edlevelmom
Sierra Leone,32.697166,32.08109,0,0,0,0,3,Female,Poorest,Rural,Less than primary
Sierra Leone,32.577625,32.08109,0,1,1,1,3,Female,Second,Rural,Lower secondary
Sierra Leone,32.74332,32.08109,1,1,1,0,3,Female,Middle,Rural,Less than primary
Sierra Leone,32.5596,32.08109,0,0,0,0,4,Female,Second,Rural,Less than primary
Sierra Leone,32.77579,32.08109,0,0,0,0,3,Female,Middle,Rural,Less than primary
Sierra Leone,32.65404,32.08109,0,1,1,1,3,Male,Poorest,Rural,Primary
Sierra Leone,32.52074,32.08109,1,1,1,1,4,Female,Second,Rural,Primary
Sierra Leone,32.37349,33.63381,1,1,1,1,4,Male,Second,Rural,Less than primary
Sierra Leone,32.338665,33.63381,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,32.29909,33.63381,1,1,1,1,3,Male,Second,Rural,Primary
Sierra Leone,32.32492,33.63381,1,1,1,1,2,Female,Second,Rural,Primary
Sierra Leone,32.32762,33.476322,0,0,1,1,3,Male,Second,Rural,Less than primary
Sierra Leone,32.253105,33.476322,0,1,1,1,3,Male,Second,Rural,Lower secondary
Sierra Leone,32.230545,33.476322,1,0,1,1,2,Female,Poorest,Rural,Primary
Sierra Leone,33.313618,33.766438,1,1,1,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,33.308212,33.766438,1,0,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,32.81755,32.997486,1,1,1,0,4,Male,Middle,Rural,Less than primary
Sierra Leone,32.759766,32.997486,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.933136,32.997486,1,0,1,0,3,Male,Second,Rural,Less than primary
Sierra Leone,32.759766,32.997486,1,0,1,0,3,Female,Second,Rural,Less than primary
Sierra Leone,32.759766,32.997486,1,0,1,0,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.65682,32.997486,1,1,1,0,4,Female,Poorest,Rural,Primary
Sierra Leone,32.63592,32.96175,1,0,1,0,4,Female,Second,Rural,Less than primary
Sierra Leone,32.62575,32.96175,1,0,1,0,4,Female,Middle,Rural,Primary
Sierra Leone,32.845913,32.96175,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,32.729282,32.96175,1,0,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,33.271885,33.419086,1,0,1,1,3,Female,Poorest,Rural,Primary
Sierra Leone,33.045715,33.419086,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,33.284782,33.419086,1,1,1,1,3,Male,Second,Rural,Less than primary
Sierra Leone,33.04389,33.419086,0,1,1,0,4,Female,Poorest,Rural,Less than primary
Sierra Leone,33.250137,33.419086,0,1,1,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,33.045715,33.419086,1,0,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,33.250137,33.419086,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,33.173855,33.419086,0,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,32.37092,32.618507,0,0,1,1,4,Female,Fourth,Rural,Less than primary
Sierra Leone,32.39292,31.951069,1,1,1,0,4,Male,Middle,Rural,Less than primary
Sierra Leone,32.592545,31.951069,0,0,0,0,3,Male,Middle,Rural,Less than primary
Sierra Leone,32.41664,31.951069,0,0,0,1,3,Male,Middle,Rural,Secondary or higher
Sierra Leone,32.54614,31.951069,0,0,0,0,2,Male,Second,Rural,Less than primary
Sierra Leone,32.54614,31.951069,0,0,0,0,2,Male,Second,Rural,Less than primary
Sierra Leone,32.350468,31.951069,0,0,0,0,4,Male,Second,Rural,Less than primary
Sierra Leone,32.350468,31.951069,0,0,0,0,4,Female,Middle,Rural,Less than primary
Sierra Leone,32.494953,31.951069,0,0,0,0,3,Male,Second,Rural,Less than primary
Sierra Leone,32.494953,31.951069,0,1,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.56394,31.997389,0,0,0,0,3,Male,Middle,Rural,Less than primary
Sierra Leone,32.466316,31.997389,0,1,1,0,4,Male,Middle,Rural,Less than primary
Sierra Leone,32.450787,31.997389,0,1,0,0,3,Male,Middle,Rural,Less than primary
Sierra Leone,32.4113,31.997389,0,0,1,0,3,Male,Richest,Rural,Less than primary
Sierra Leone,32.564194,31.991255,0,0,1,0,3,Female,Middle,Rural,Primary
Sierra Leone,32.530823,31.991255,0,0,0,0,4,Female,Second,Rural,Less than primary
Sierra Leone,32.415546,31.991255,0,0,0,0,4,Female,Richest,Rural,Secondary or higher
Sierra Leone,32.56165,31.991255,0,0,0,0,4,Female,Middle,Rural,Secondary or higher
Sierra Leone,32.48524,31.991255,0,0,0,0,3,Female,Middle,Rural,Lower secondary
Sierra Leone,32.625595,31.991255,1,0,0,0,3,Female,Richest,Rural,Secondary or higher
Sierra Leone,32.360443,31.991255,0,1,1,1,4,Male,Middle,Rural,Less than primary
Sierra Leone,31.20531,31.309757,1,1,1,1,3,Female,Second,Rural,Less than primary
Sierra Leone,31.147978,31.309757,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,31.13918,31.309757,1,0,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.190252,31.309757,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.09193,31.309757,1,0,1,1,4,Female,Second,Rural,Lower secondary
Sierra Leone,31.20531,31.309757,1,0,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,31.234175,31.309757,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,30.97543,31.176298,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.09073,31.176298,1,1,1,1,4,Female,Second,Rural,Less than primary
Sierra Leone,31.019608,31.176298,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,31.065348,31.176298,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.065348,31.176298,1,1,1,0,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.09073,31.176298,1,1,1,1,4,Female,Second,Rural,Less than primary
Sierra Leone,31.004847,31.176298,1,0,1,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,31.819023,32.445915,1,1,1,1,3,Female,Poorest,Rural,Primary
Sierra Leone,31.749104,31.784874,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,31.732948,31.784874,1,0,1,0,3,Male,Second,Rural,Less than primary
Sierra Leone,31.768524,31.784874,1,1,1,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,31.651299,31.784874,0,1,1,1,3,Male,Middle,Rural,Primary
Sierra Leone,31.765207,31.784874,1,1,1,0,3,Male,Second,Rural,Less than primary
Sierra Leone,31.651299,31.784874,1,1,1,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,31.679548,31.784874,1,1,1,1,3,Male,Middle,Rural,Less than primary
Sierra Leone,31.651299,31.784874,1,1,1,1,3,Male,Second,Rural,Less than primary
Sierra Leone,31.75249,31.784874,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,30.841763,31.065483,1,1,1,1,4,Male,Middle,Rural,Less than primary
Sierra Leone,30.831581,31.065483,1,1,1,0,3,Female,Middle,Rural,Less than primary
Sierra Leone,30.91751,31.065483,1,1,1,1,3,Female,Second,Rural,Less than primary
Sierra Leone,30.905027,31.065483,1,1,1,0,3,Female,Middle,Rural,Less than primary
Sierra Leone,30.813257,31.065483,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,30.905027,31.065483,1,0,1,0,3,Female,Second,Rural,Less than primary
Sierra Leone,30.920471,31.065483,1,1,1,1,3,Male,Second,Rural,Primary
Sierra Leone,31.245058,31.756264,0,0,0,0,3,Male,Poorest,Rural,Less than primary
Sierra Leone,31.186579,31.756264,0,1,0,0,3,Male,Poorest,Rural,Less than primary
Sierra Leone,31.261814,31.756264,1,0,1,0,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.146662,31.208088,1,0,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,31.091461,31.756264,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,32.839985,32.00595,1,0,1,0,3,Male,Fourth,Urban,Less than primary
Sierra Leone,32.8103,32.00595,1,1,1,1,3,Male,Fourth,Urban,Secondary or higher
Sierra Leone,32.7706,32.00595,1,0,1,1,3,Male,Fourth,Urban,Secondary or higher
Sierra Leone,32.66311,32.00595,0,1,0,1,3,Male,Middle,Urban,Less than primary
Sierra Leone,32.557907,32.00595,0,1,0,1,4,Male,Middle,Urban,Less than primary
Sierra Leone,32.66246,31.885181,1,0,1,0,3,Female,Fourth,Urban,Less than primary
Sierra Leone,32.495567,31.885181,1,0,1,1,3,Female,Fourth,Urban,Less than primary
Sierra Leone,32.58426,31.885181,1,1,1,1,4,Male,Middle,Urban,Less than primary
Sierra Leone,32.498604,31.885181,1,1,1,1,4,Male,Middle,Urban,Less than primary
Sierra Leone,33.160225,33.661316,1,1,1,1,4,Female,Fourth,Urban,Lower secondary
Sierra Leone,33.205555,33.661316,1,1,1,1,3,Male,Fourth,Urban,Less than primary
Sierra Leone,33.213,33.661316,1,0,1,0,3,Female,Middle,Urban,Lower secondary
Sierra Leone,33.30635,33.661316,1,0,1,1,3,Male,Middle,Urban,Less than primary
Sierra Leone,32.46642,31.9202,0,1,1,1,3,Male,Fourth,Urban,Less than primary
Sierra Leone,32.409813,31.9202,0,1,1,1,3,Male,Middle,Urban,Lower secondary
Sierra Leone,32.229992,31.9202,1,1,1,1,4,Male,Middle,Urban,Less than primary
Sierra Leone,32.374363,31.9202,0,0,0,0,3,Male,Middle,Urban,Lower secondary
Sierra Leone,32.272903,31.9202,0,1,0,0,4,Male,Middle,Urban,Less than primary
Sierra Leone,32.440914,31.9202,0,0,0,0,3,Female,Middle,Urban,Secondary or higher
Sierra Leone,32.217583,31.9202,0,0,0,0,4,Female,Middle,Urban,Less than primary
Sierra Leone,32.42868,31.9202,0,0,0,0,3,Female,Middle,Urban,Less than primary
Sierra Leone,32.305454,32.81395,0,1,0,0,3,Female,Poorest,Rural,Lower secondary
Sierra Leone,32.243526,32.81395,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,32.368164,32.81395,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,32.25124,32.81395,1,1,1,1,4,Female,Second,Rural,Less than primary
Sierra Leone,32.35305,32.81395,1,0,1,1,3,Male,Second,Rural,Less than primary
Sierra Leone,32.40047,32.81395,0,0,0,0,4,Male,Poorest,Rural,Lower secondary
Sierra Leone,32.368164,32.81395,0,0,0,0,2,Male,Poorest,Rural,Less than primary
Sierra Leone,32.267662,32.81395,0,0,1,1,4,Male,Second,Rural,Less than primary
Sierra Leone,32.413662,33.08383,1,1,1,1,4,Male,Middle,Rural,Primary
Sierra Leone,32.59366,33.08383,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.345654,33.08383,1,0,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,32.33764,33.08383,0,0,0,1,4,Female,Poorest,Rural,Primary
Sierra Leone,32.356125,33.08383,1,1,1,1,3,Male,Middle,Rural,Primary
Sierra Leone,32.345654,33.08383,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,32.1205,32.452522,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.23074,32.452522,0,1,1,0,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.247826,32.452522,1,1,1,0,3,Female,Poorest,Rural,Less than primary
Sierra Leone,32.355713,32.452522,1,0,1,0,3,Female,Poorest,Rural,Less than primary
Sierra Leone,32.247826,32.452522,0,0,0,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,32.1205,32.452522,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,32.12198,32.452522,0,1,0,0,4,Female,Second,Rural,Less than primary
Sierra Leone,31.964615,32.10125,0,0,0,0,3,Male,Poorest,Rural,Less than primary
Sierra Leone,31.749252,32.10125,0,0,1,1,4,Male,Second,Rural,Less than primary
Sierra Leone,31.865437,32.10125,0,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,31.92929,32.10125,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.876482,32.10125,1,1,1,1,4,Male,Poorest,Rural,Primary
Sierra Leone,31.008167,31.388391,0,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,31.066751,31.388391,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,31.039064,31.388391,1,1,1,0,4,Male,Poorest,Rural,Less than primary
Sierra Leone,31.205698,31.388391,0,0,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,31.208918,31.388391,0,1,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.15764,32.445423,1,1,1,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,32.03832,32.445423,1,1,1,1,3,Male,Fourth,Rural,Less than primary
Sierra Leone,31.96248,32.445423,1,0,1,1,4,Female,Fourth,Rural,Less than primary
Sierra Leone,32.073948,32.445423,1,1,1,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,32.096733,32.445423,0,1,1,1,4,Male,Middle,Rural,Less than primary
Sierra Leone,32.131462,32.445423,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.061802,32.445423,0,0,0,1,4,Female,Middle,Rural,Less than primary
Sierra Leone,32.34379,32.829884,1,0,1,1,3,Male,Middle,Rural,Less than primary
Sierra Leone,32.251865,32.829884,1,1,1,1,3,Male,Middle,Rural,Less than primary
Sierra Leone,32.251865,32.829884,1,1,1,1,3,Male,Poorest,Rural,Primary
Sierra Leone,32.26492,32.829884,1,1,1,1,4,Female,Middle,Rural,Lower secondary
Sierra Leone,32.26492,32.829884,1,1,1,1,4,Female,Middle,Rural,Lower secondary
Sierra Leone,32.233063,32.829884,1,1,1,0,4,Female,Poorest,Rural,Less than primary
Sierra Leone,32.4485,32.829884,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.36707,32.829884,0,1,0,0,4,Male,Poorest,Rural,Less than primary
Sierra Leone,32.39787,32.829884,1,0,1,1,3,Male,Poorest,Rural,Lower secondary
Sierra Leone,32.293728,32.829884,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.39921,32.829884,1,1,1,1,4,Female,Second,Rural,Less than primary
Sierra Leone,32.370697,32.829884,1,1,1,1,4,Female,Poorest,Rural,Lower secondary
Sierra Leone,32.258415,32.634373,1,1,1,1,3,Female,Poorest,Rural,Primary
Sierra Leone,32.30691,32.634373,1,1,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,32.26884,32.634373,0,0,1,1,4,Male,Second,Rural,Less than primary
Sierra Leone,32.24054,32.634373,0,0,0,0,2,Female,Second,Rural,Less than primary
Sierra Leone,32.258415,32.634373,1,0,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,32.24054,32.634373,1,0,1,0,3,Female,Second,Rural,Less than primary
Sierra Leone,31.885862,31.4485,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,31.941542,31.4485,0,0,1,1,3,Male,Poorest,Rural,Primary
Sierra Leone,31.738628,31.4485,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,31.769094,31.4485,1,1,1,1,4,Female,Middle,Rural,Less than primary
Sierra Leone,31.798456,31.4485,0,1,0,0,4,Female,Second,Rural,Less than primary
Sierra Leone,31.851255,31.4485,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,31.986633,31.4485,0,0,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.963715,31.4485,1,1,1,1,2,Female,Second,Rural,Less than primary
Sierra Leone,31.963715,31.4485,1,1,1,1,3,Female,Second,Rural,Less than primary
Sierra Leone,30.590235,30.571003,0,0,0,1,4,Male,Middle,Rural,Less than primary
Sierra Leone,30.64242,30.571003,0,0,0,1,4,Female,Middle,Rural,Less than primary
Sierra Leone,30.734629,30.571003,0,1,1,1,3,Female,Second,Rural,Less than primary
Sierra Leone,30.687956,30.571003,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,30.722197,30.571003,0,0,1,0,4,Female,Poorest,Rural,Less than primary
Sierra Leone,30.723375,30.571003,0,0,0,0,3,Female,Poorest,Rural,Less than primary
Sierra Leone,30.752886,30.571003,0,0,1,1,3,Female,Second,Rural,Less than primary
Sierra Leone,30.722197,30.571003,0,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,30.745436,30.571003,0,0,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,30.705276,30.571003,0,1,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,30.722197,30.571003,1,1,1,1,4,Female,Second,Rural,Less than primary
Sierra Leone,30.734629,30.571003,1,0,1,1,3,Male,Middle,Rural,Secondary or higher
Sierra Leone,31.2816,30.969725,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,31.093182,30.969725,0,1,1,0,4,Female,Poorest,Rural,Less than primary
Sierra Leone,31.110613,30.969725,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,31.2816,30.969725,0,1,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.077684,30.969725,0,1,1,1,4,Female,Poorest,Rural,Lower secondary
Sierra Leone,31.2222,30.969725,0,1,0,1,4,Female,Second,Rural,Less than primary
Sierra Leone,31.202377,30.969725,1,0,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.2816,30.969725,0,1,0,0,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.222761,30.969725,0,1,1,0,4,Female,Poorest,Rural,Less than primary
Sierra Leone,31.217808,30.969725,1,0,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,31.257391,30.969725,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.56948,33.120853,0,1,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,32.66211,33.120853,1,1,1,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,32.54692,33.120853,0,0,1,1,3,Female,Poorest,Rural,Primary
Sierra Leone,32.155357,31.910816,0,1,0,1,3,Female,Middle,Rural,Lower secondary
Sierra Leone,32.204086,31.910816,1,1,1,1,3,Male,Second,Rural,Less than primary
Sierra Leone,32.201454,31.910816,0,1,1,0,3,Female,Middle,Rural,Lower secondary
Sierra Leone,32.101997,31.910816,0,0,0,1,3,Male,Middle,Rural,Secondary or higher
Sierra Leone,32.122074,31.910816,1,0,0,0,3,Male,Second,Rural,Less than primary
Sierra Leone,31.955973,31.910816,0,1,1,1,4,Male,Second,Rural,Primary
Sierra Leone,32.101997,31.910816,0,1,1,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,32.02822,31.910816,1,1,1,1,4,Female,Middle,Rural,Less than primary
Sierra Leone,32.381847,32.44108,0,1,0,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,32.507206,32.44108,0,0,1,1,3,Female,Second,Rural,Less than primary
Sierra Leone,32.53044,32.44108,1,1,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.535725,32.44108,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,32.61529,32.44108,0,0,1,1,3,Female,Second,Rural,Less than primary
Sierra Leone,32.535725,32.44108,1,0,1,1,4,Male,Middle,Rural,Primary
Sierra Leone,32.39138,32.44108,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,31.921228,31.348515,1,0,1,1,4,Female,Middle,Rural,Lower secondary
Sierra Leone,32.13379,31.348515,1,0,1,1,3,Male,Poorest,Rural,Lower secondary
Sierra Leone,31.921228,31.348515,1,0,1,1,4,Female,Middle,Rural,Less than primary
Sierra Leone,32.03306,31.348515,1,1,1,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,31.986607,31.348515,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,31.994337,31.348515,1,0,1,1,3,Male,Poorest,Rural,Lower secondary
Sierra Leone,31.994337,31.348515,1,1,1,1,3,Male,Second,Rural,Primary
Sierra Leone,31.96382,31.348515,1,1,1,1,4,Female,Middle,Rural,Primary
Sierra Leone,32.12301,31.348515,1,1,1,1,3,Male,Middle,Rural,Lower secondary
Sierra Leone,31.921228,31.348515,1,1,1,1,4,Male,Middle,Rural,Primary
Sierra Leone,31.925385,31.348515,1,1,1,1,4,Female,Middle,Rural,Less than primary
Sierra Leone,32.04435,31.348515,1,0,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,32.04435,31.348515,1,0,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,32.12301,31.348515,0,1,0,1,3,Female,Second,Rural,Less than primary
Sierra Leone,32.046257,31.348515,0,0,1,1,3,Female,Second,Rural,Less than primary
Sierra Leone,32.118893,31.348515,0,0,0,0,3,Male,Middle,Rural,Less than primary
Sierra Leone,31.921228,31.348515,1,0,1,1,4,Male,Second,Rural,Less than primary
Sierra Leone,32.13379,31.348515,1,1,1,1,3,Male,Middle,Rural,Primary
Sierra Leone,32.12301,31.348515,0,0,0,0,3,Female,Middle,Rural,Lower secondary
Sierra Leone,32.006252,32.479725,1,1,1,1,3,Male,Fourth,Rural,Less than primary
Sierra Leone,32.201923,32.479725,0,0,0,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,32.093285,32.479725,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,32.186546,32.479725,1,1,1,1,3,Female,Middle,Rural,Primary
Sierra Leone,32.085457,32.479725,1,0,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.203342,32.479725,0,0,0,0,3,Female,Second,Rural,Less than primary
Sierra Leone,31.99118,32.479725,0,0,1,0,4,Male,Second,Rural,Less than primary
Sierra Leone,32.201923,32.479725,0,1,1,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,32.186546,32.479725,1,1,1,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,32.2066,32.479725,0,1,0,0,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.531807,32.81899,0,1,1,1,3,Female,Poorest,Rural,Primary
Sierra Leone,32.50722,32.81899,0,0,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.45671,32.81899,1,1,1,1,3,Female,Poorest,Rural,Lower secondary
Sierra Leone,32.617603,32.81899,0,0,0,0,3,Female,Poorest,Rural,Less than primary
Sierra Leone,32.543617,32.81899,1,1,1,1,3,Male,Middle,Rural,Less than primary
Sierra Leone,32.52269,31.993992,0,0,0,0,4,Male,Second,Rural,Less than primary
Sierra Leone,32.492195,31.993992,1,1,0,1,4,Male,Second,Rural,Lower secondary
Sierra Leone,32.375275,31.993992,1,1,1,1,3,Male,Second,Rural,Less than primary
Sierra Leone,32.492195,31.993992,1,1,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,32.392994,31.993992,1,1,1,1,4,Female,Middle,Rural,Less than primary
Sierra Leone,32.375275,31.993992,1,0,0,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.38181,31.993992,1,1,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,32.38181,31.993992,1,1,1,1,4,Male,Middle,Rural,Lower secondary
Sierra Leone,32.433033,31.993992,1,1,1,1,3,Female,Second,Rural,Less than primary
Sierra Leone,32.478836,31.993992,1,0,1,1,3,Female,Poorest,Rural,Primary
Sierra Leone,32.444225,31.993992,0,0,1,1,3,Male,Second,Rural,Primary
Sierra Leone,32.43241,32.017654,0,0,0,1,3,Female,Second,Rural,Primary
Sierra Leone,32.511925,32.017654,0,0,1,1,3,Female,Middle,Rural,Less than primary
Sierra Leone,32.39785,32.017654,0,1,1,0,3,Male,Middle,Rural,Primary
Sierra Leone,32.5332,32.017654,0,1,1,1,4,Male,Middle,Rural,Less than primary
Sierra Leone,32.44355,32.017654,0,0,1,1,3,Female,Middle,Rural,Lower secondary
Sierra Leone,32.501728,32.017654,0,1,1,0,4,Male,Middle,Rural,Secondary or higher
Sierra Leone,32.50202,32.017654,0,0,0,0,3,Female,Middle,Rural,Less than primary
Sierra Leone,32.5332,32.017654,0,1,1,1,4,Female,Second,Rural,Less than primary
Sierra Leone,32.456474,32.017654,1,1,1,1,3,Female,Middle,Rural,Secondary or higher
Sierra Leone,32.404087,32.017654,1,1,1,1,4,Male,Middle,Rural,Primary
Sierra Leone,32.5332,32.017654,1,1,1,1,4,Female,Middle,Rural,Lower secondary
Sierra Leone,32.511826,32.017654,0,0,0,1,2,Male,Middle,Rural,Less than primary
Sierra Leone,32.46593,32.32206,1,1,1,1,4,Female,Middle,Rural,Primary
Sierra Leone,32.438892,32.32206,1,0,1,1,3,Female,Second,Rural,Less than primary
Sierra Leone,32.302307,32.32206,1,1,0,1,4,Female,Second,Rural,Less than primary
Sierra Leone,32.492355,32.32206,1,1,1,1,3,Male,Second,Rural,Primary
Sierra Leone,32.302307,32.32206,1,0,1,1,4,Female,Second,Rural,Lower secondary
Sierra Leone,32.439774,32.32206,1,0,1,1,4,Male,Second,Rural,Less than primary
Sierra Leone,32.4957,32.32206,1,0,0,0,3,Male,Middle,Rural,Less than primary
Sierra Leone,32.455498,32.32206,0,0,1,1,3,Female,Second,Rural,Primary
Sierra Leone,32.404377,32.32206,0,0,0,0,3,Male,Poorest,Rural,Less than primary
Sierra Leone,32.29233,32.32206,0,0,1,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,31.88777,31.154093,1,0,1,1,3,Male,Second,Rural,Less than primary
Sierra Leone,31.88777,31.154093,1,0,1,1,3,Male,Second,Rural,Less than primary
Sierra Leone,31.799425,31.154093,0,0,1,1,3,Male,Second,Rural,Less than primary
Sierra Leone,31.89343,31.154093,1,0,1,0,3,Female,Second,Rural,Less than primary
Sierra Leone,31.651867,31.154093,1,0,1,1,4,Female,Middle,Rural,Lower secondary
Sierra Leone,31.71935,31.154093,0,0,1,1,4,Female,Second,Rural,Less than primary
Sierra Leone,31.799425,31.154093,0,0,0,1,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.864254,31.154093,1,0,0,1,3,Male,Middle,Rural,Less than primary
Sierra Leone,31.862038,31.154093,0,1,0,0,3,Female,Poorest,Rural,Less than primary
Sierra Leone,31.88777,31.154093,0,0,1,1,3,Male,Poorest,Rural,Less than primary
Sierra Leone,31.651867,31.154093,1,1,0,1,4,Male,Middle,Rural,Less than primary
Sierra Leone,31.864254,31.154093,1,1,1,1,3,Female,Middle,Rural,Lower secondary
Sierra Leone,31.688187,31.154093,0,1,0,1,4,Female,Poorest,Rural,Less than primary
Sierra Leone,31.837286,31.154093,0,0,0,1,2,Female,Second,Rural,Primary
Sierra Leone,31.864254,31.154093,1,1,1,1,3,Female,Second,Rural,Less than primary
Sierra Leone,31.799425,31.154093,1,1,0,1,3,Male,Second,Rural,Primary
Sierra Leone,31.651867,31.154093,1,0,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,31.82387,31.154093,1,0,1,0,3,Female,Middle,Rural,Less than primary
Sierra Leone,31.688187,31.154093,1,0,1,1,4,Male,Second,Rural,Less than primary
Sierra Leone,31.911211,31.678556,1,1,0,1,3,Male,Poorest,Rural,Primary
Sierra Leone,31.838938,31.678556,0,0,1,1,4,Male,Poorest,Rural,Less than primary
Sierra Leone,31.96122,31.678556,1,1,1,1,3,Female,Second,Rural,Less than primary
Sierra Leone,31.895115,31.678556,0,1,1,1,3,Male,Second,Rural,Less than primary
